Active?,Calculation4,Country,Dt Customer,Education,ID,Marital Status,Num Web Visits Month,Year Birth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Calculation1,Calculation2,Camp 1 %,Camp 2 %,Camp 3%,Camp 4 %,CAmp 5 %,color,Complain,F1,Income,Kidhome,Mnt Fish Products,Mnt Fruits,Mnt Gold Prods,Mnt Meat Products,Mnt Sweet Products,Mnt Wines,Num Catalog Purchases,Num Deals Purchases,Num Store Purchases,Num Web Purchases,Recency,Response,Teenhome
Semi  Active,okay,Spain,19-09-2012,2n Cycle,1890,Together,7,1971,0,0,0,0,0,0.000359109,1,0,0,0,0,0,col,0,2152,42033,1,2,1,7,4,0,11,0,1,2,1,95,0,1
Semi  Active,okay,Spain,20-10-2013,2n Cycle,5081,Together,8,1967,0,0,0,0,0,0.000408559,1,0,0,0,0,0,col,0,1230,47821,1,6,0,10,16,6,9,0,1,3,1,54,0,1
Semi  Active,okay,Spain,28-08-2012,2n Cycle,1513,Together,8,1979,0,0,0,0,0,0.000519778,1,0,0,0,0,0,col,0,1640,60839,1,223,21,128,128,150,600,2,13,12,2,72,0,1
Semi  Active,okay,Spain,23-01-2013,2n Cycle,238,Together,7,1967,0,0,0,0,0,0.000575054,1,0,0,0,0,0,col,0,1718,67309,1,149,47,95,181,95,515,6,15,9,9,76,0,1
Semi  Active,okay,USA,25-12-2013,2n Cycle,9140,Together,6,1960,0,0,0,0,0,0.000431643,1,0,0,0,0,0,col,0,2007,50523,1,4,4,1,24,7,51,0,2,4,2,89,0,1
Semi  Active,okay,Saudi Arabia,12-07-2013,2n Cycle,2166,Widow,4,1960,0,0,0,0,0,0.000399656,1,0,0,0,0,0,col,0,1254,46779,1,0,1,7,3,0,12,1,1,2,0,55,0,1
Semi  Active,okay,Spain,03-05-2013,Basic,3839,Single,5,1958,0,0,0,0,0,0.000128631,1,0,0,0,0,0,col,0,1716,15056,1,21,12,40,3,6,6,2,5,3,2,76,0,1
Semi  Active,okay,Australia,22-05-2014,Bachelor's Degree,8663,Divorced,6,1974,0,0,0,0,0,0.000341706,1,0,0,0,0,0,col,0,1918,39996,1,0,0,1,3,0,11,0,1,2,1,85,0,1
Semi  Active,okay,Canada,21-02-2013,Bachelor's Degree,2656,Divorced,7,1971,0,0,0,0,0,0.000349011,1,0,0,0,0,0,col,0,1432,40851,1,0,1,24,7,4,23,1,1,2,1,63,0,1
Semi  Active,okay,Canada,01-02-2013,Bachelor's Degree,7124,Divorced,5,1968,0,0,0,0,0,0.000316084,1,0,0,0,0,0,col,0,1637,36997,1,8,4,27,12,0,43,1,5,4,2,72,0,1
Semi  Active,okay,Saudi Arabia,16-04-2014,Bachelor's Degree,5827,Divorced,5,1958,0,0,0,0,0,0.000301124,1,0,0,0,0,0,col,0,1195,35246,1,2,0,10,12,2,36,1,4,3,3,53,0,1
Semi  Active,okay,Saudi Arabia,30-09-2013,Bachelor's Degree,8405,Divorced,3,1979,0,0,0,0,0,0.000583299,1,0,0,0,0,0,col,0,1878,68274,1,23,25,46,51,25,135,2,2,5,4,83,0,1
Semi  Active,okay,Spain,27-01-2014,Bachelor's Degree,3696,Divorced,7,1965,0,0,0,0,0,0.000261687,1,0,0,0,0,0,col,0,1512,30630,1,2,1,10,12,0,27,0,2,3,2,67,0,1
Semi  Active,okay,Spain,13-04-2013,Bachelor's Degree,2918,Divorced,5,1981,0,0,0,0,0,0.000243575,1,0,0,0,0,0,col,0,1630,28510,1,0,5,19,19,4,44,0,3,4,2,72,0,1
Semi  Active,okay,Spain,15-02-2013,Bachelor's Degree,6230,Divorced,8,1971,0,0,0,0,0,0.000379511,1,0,0,0,0,0,col,0,1207,44421,1,7,5,7,59,1,110,0,5,4,5,53,0,1
Lapsed,okay,Spain,22-06-2014,Bachelor's Degree,1640,Divorced,3,1954,0,0,0,0,0,0.000551799,1,0,0,0,0,0,col,0,1093,64587,1,0,0,20,16,6,66,1,2,4,1,49,0,1
Lapsed,okay,Spain,25-02-2013,Bachelor's Degree,3099,Divorced,9,1970,0,0,0,0,0,0.000378195,1,0,0,0,0,0,col,0,1084,44267,1,3,5,49,65,5,183,2,5,4,5,48,0,1
Semi  Active,okay,Australia,03-03-2013,Bachelor's Degree,5079,Married,8,1971,0,0,0,0,0,0.000450413,1,0,0,0,0,0,col,0,1863,52720,1,0,1,9,16,0,71,1,4,3,2,82,0,1
Semi  Active,okay,Australia,25-08-2012,Bachelor's Degree,4094,Married,6,1961,0,0,0,0,0,0.000517258,1,0,0,0,0,0,col,0,2086,60544,1,3,2,35,43,5,201,1,4,5,5,92,0,1
Semi  Active,okay,Australia,12-06-2013,Bachelor's Degree,9381,Married,3,1978,0,0,0,0,0,0.000567058,1,0,0,0,0,0,col,0,1314,66373,1,12,9,109,124,24,328,2,7,10,4,57,0,1
Semi  Active,okay,Australia,12-06-2013,Bachelor's Degree,9384,Married,3,1978,0,0,0,0,0,0.000567058,1,0,0,0,0,0,col,0,1315,66373,1,12,9,109,124,24,328,2,7,10,4,57,0,1
Semi  Active,okay,Canada,12-03-2014,Bachelor's Degree,2986,Married,6,1976,0,0,0,0,0,0.000262901,1,0,0,0,0,0,col,0,2003,30772,1,2,2,4,4,1,7,0,1,2,1,89,0,1
Semi  Active,okay,Canada,14-02-2013,Bachelor's Degree,10402,Married,8,1967,0,0,0,0,0,0.000302790,1,0,0,0,0,0,col,0,2126,35441,1,2,1,1,9,1,25,0,2,3,1,94,0,1
Semi  Active,okay,Canada,19-01-2013,Bachelor's Degree,236,Married,6,1951,0,0,0,0,0,0.000297638,1,0,0,0,0,0,col,0,1412,34838,1,29,23,47,29,14,28,1,3,4,2,62,0,1
Semi  Active,okay,Germany,11-08-2013,Bachelor's Degree,5268,Married,7,1960,0,0,0,0,0,0.000251521,1,0,0,0,0,0,col,0,2143,29440,1,10,8,3,14,4,17,0,2,4,1,95,0,1
Semi  Active,okay,Germany,25-08-2012,Bachelor's Degree,8588,Married,6,1961,0,0,0,0,0,0.000517258,1,0,0,0,0,0,col,0,2087,60544,1,3,2,35,43,5,201,1,4,5,5,92,0,1
Semi  Active,okay,India,26-06-2014,Bachelor's Degree,9014,Married,8,1975,0,0,0,0,0,0.000316836,1,0,0,0,0,0,col,0,1464,37085,1,2,1,3,16,0,39,0,4,3,3,65,0,1
Semi  Active,okay,India,24-03-2013,Bachelor's Degree,4478,Married,8,1979,0,0,0,0,0,0.000544879,1,0,0,0,0,0,col,0,1974,63777,1,15,5,53,106,17,457,1,8,6,11,87,0,1
Semi  Active,okay,Saudi Arabia,02-03-2014,Bachelor's Degree,11092,Married,7,1961,0,0,0,0,0,0.000231666,1,0,0,0,0,0,col,0,1753,27116,1,2,1,3,21,2,12,0,2,3,2,78,0,1
Semi  Active,okay,Saudi Arabia,03-01-2014,Bachelor's Degree,3308,Married,4,1952,0,0,0,0,0,0.000305037,1,0,0,0,0,0,col,0,1224,35704,1,2,9,30,12,11,30,0,3,4,2,54,0,1
Semi  Active,okay,Saudi Arabia,06-04-2014,Bachelor's Degree,6336,Married,6,1960,0,0,0,0,0,0.000250453,1,0,0,0,0,0,col,0,1251,29315,1,8,2,4,14,7,13,0,4,4,2,55,0,1
Lapsed,okay,Saudi Arabia,25-06-2014,Bachelor's Degree,5633,Married,5,1980,0,0,0,0,0,0.000428738,1,0,0,0,0,0,col,0,1047,50183,1,13,12,15,84,10,97,1,7,6,3,47,0,1
Semi  Active,okay,Spain,25-03-2014,Bachelor's Degree,7947,Married,5,1969,0,0,0,0,0,0.000360801,1,0,0,0,0,0,col,0,2228,42231,1,0,0,4,8,1,24,0,1,3,1,99,0,1
Semi  Active,okay,Spain,09-06-2014,Bachelor's Degree,194,Married,6,1965,0,0,0,0,0,0.000410139,1,0,0,0,0,0,col,0,1248,48006,1,3,0,2,11,2,23,0,1,3,1,55,0,1
Semi  Active,okay,Spain,23-06-2013,Bachelor's Degree,8553,Married,6,1965,0,0,0,0,0,0.000378477,1,0,0,0,0,0,col,0,1476,44300,1,0,0,3,9,0,30,0,2,3,1,65,0,1
Semi  Active,okay,Spain,02-01-2013,Bachelor's Degree,6619,Married,7,1978,0,0,0,0,0,0.000328199,1,0,0,0,0,0,col,0,2058,38415,1,4,1,4,13,0,22,0,2,3,1,91,0,1
Lapsed,okay,Spain,08-05-2014,Bachelor's Degree,7629,Married,7,1977,0,0,0,0,0,0.000188880,1,0,0,0,0,0,col,0,1016,22108,1,6,3,6,9,2,5,0,2,3,2,46,0,1
Semi  Active,okay,Spain,29-07-2013,Bachelor's Degree,2392,Married,7,1972,0,0,0,0,0,0.000344482,1,0,0,0,0,0,col,0,1347,40321,1,6,4,27,21,0,44,0,2,3,3,59,0,1
Semi  Active,okay,Spain,29-07-2013,Bachelor's Degree,1920,Married,7,1972,0,0,0,0,0,0.000344482,1,0,0,0,0,0,col,0,1348,40321,1,6,4,27,21,0,44,0,2,3,3,59,0,1
Lapsed,okay,Spain,23-08-2013,Bachelor's Degree,1160,Married,8,1970,0,0,0,0,0,0.000113287,1,0,0,0,0,0,col,0,1074,13260,1,10,4,7,17,2,9,0,4,3,3,48,0,1
Semi  Active,okay,Spain,22-08-2013,Bachelor's Degree,10466,Married,4,1965,0,0,0,0,0,0.000379272,1,0,0,0,0,0,col,0,1946,44393,1,2,2,10,20,2,24,0,2,4,1,86,0,1
Semi  Active,okay,Spain,06-11-2013,Bachelor's Degree,3798,Married,6,1968,0,0,0,0,0,0.000351309,1,0,0,0,0,0,col,0,1803,41120,1,0,2,24,23,8,24,1,3,3,2,80,0,1
Semi  Active,okay,Spain,28-10-2012,Bachelor's Degree,10313,Married,8,1975,0,0,0,0,0,0.000411609,1,0,0,0,0,0,col,0,1567,48178,1,6,4,38,45,2,159,1,6,4,5,69,0,1
Semi  Active,okay,Spain,31-10-2012,Bachelor's Degree,3439,Married,6,1972,0,0,0,0,0,0.000484596,1,0,0,0,0,0,col,0,1461,56721,1,6,6,75,39,13,157,1,5,5,4,64,0,1
Lapsed,okay,Spain,06-02-2013,Bachelor's Degree,10821,Married,7,1978,0,0,0,0,0,0.000487945,1,0,0,0,0,0,col,0,1008,57113,1,0,4,42,33,2,182,1,6,5,4,45,0,1
Semi  Active,okay,Spain,31-05-2014,Bachelor's Degree,246,Married,4,1965,0,0,0,0,0,0.000567972,1,0,0,0,0,0,col,0,1588,66480,1,20,9,6,57,21,199,1,7,7,4,71,0,1
Semi  Active,okay,Spain,24-04-2013,Bachelor's Degree,4437,Married,4,1962,0,0,0,0,0,0.000558027,1,0,0,0,0,0,col,0,1483,65316,1,3,6,38,92,9,112,2,2,5,3,65,0,1
Semi  Active,okay,Spain,26-07-2013,Bachelor's Degree,3083,Married,7,1974,0,0,0,0,0,0.000391608,1,0,0,0,0,0,col,0,1990,45837,1,17,13,24,87,17,215,2,5,5,6,88,0,1
Semi  Active,okay,Spain,21-01-2014,Bachelor's Degree,4954,Married,6,1956,0,0,0,0,0,0.000411754,1,0,0,0,0,0,col,0,1197,48195,1,52,27,5,68,7,106,2,6,5,4,53,0,1
Semi  Active,okay,Spain,28-12-2012,Bachelor's Degree,5837,Married,7,1967,0,0,0,0,0,0.000439811,1,0,0,0,0,0,col,0,1524,51479,1,6,8,65,160,8,247,3,7,6,6,67,0,1
Semi  Active,okay,USA,24-12-2012,Bachelor's Degree,9736,Married,8,1980,0,0,0,0,0,0.000357545,1,0,0,0,0,0,col,0,1167,41850,1,2,5,4,19,13,53,0,3,3,3,51,0,1
Semi  Active,okay,USA,04-10-2012,Bachelor's Degree,4786,Married,6,1977,0,0,0,0,0,0.000643582,1,0,0,0,0,0,col,0,2130,75330,1,93,82,61,257,61,555,3,4,12,10,94,0,1
Semi  Active,okay,Canada,23-11-2013,Bachelor's Degree,4548,Single,4,1981,0,0,0,0,0,0.000358545,1,0,0,0,0,0,col,0,1498,41967,1,0,4,15,10,2,23,0,1,3,1,66,0,1
Semi  Active,okay,Germany,23-12-2013,Bachelor's Degree,274,Single,6,1973,0,0,0,0,0,0.000297767,1,0,0,0,0,0,col,0,1692,34853,1,2,3,2,15,3,9,0,2,3,2,75,0,1
Semi  Active,okay,India,15-10-2012,Bachelor's Degree,5959,Single,8,1968,0,0,0,0,0,0.000306652,1,0,0,0,0,0,col,0,1816,35893,1,0,0,18,23,0,158,1,6,5,3,80,0,1
Semi  Active,okay,Saudi Arabia,04-06-2013,Bachelor's Degree,2661,Single,5,1964,0,0,0,0,0,0.000159772,1,0,0,0,0,0,col,0,2146,18701,1,10,4,10,2,6,12,0,4,4,2,95,0,1
Semi  Active,okay,Saudi Arabia,16-01-2013,Bachelor's Degree,6097,Single,9,1959,0,0,0,0,0,0.000432848,1,0,0,0,0,0,col,0,1457,50664,1,6,8,126,104,4,313,1,9,6,8,64,0,1
Semi  Active,okay,Spain,10-10-2013,Bachelor's Degree,606,Single,7,1967,0,0,0,0,0,0.000221533,1,0,0,0,0,0,col,0,1969,25930,1,2,1,4,2,0,6,0,1,2,1,87,0,1
Semi  Active,okay,Spain,16-04-2014,Bachelor's Degree,3722,Single,6,1972,0,0,0,0,0,0.000380211,1,0,0,0,0,0,col,0,1871,44503,1,0,1,8,8,0,31,0,2,3,2,83,0,1
Semi  Active,okay,Spain,31-03-2013,Bachelor's Degree,7842,Single,8,1968,0,0,0,0,0,0.000308121,1,0,0,0,0,0,col,0,1239,36065,1,10,7,3,34,2,18,0,3,3,3,54,0,1
Semi  Active,okay,Spain,04-06-2013,Bachelor's Degree,3130,Single,5,1964,0,0,0,0,0,0.000159772,1,0,0,0,0,0,col,0,2147,18701,1,10,4,10,2,6,12,0,4,4,2,95,0,1
Lapsed,okay,Spain,29-11-2013,Bachelor's Degree,286,Single,6,1952,0,0,0,0,0,0.000377734,1,0,0,0,0,0,col,0,1070,44213,1,0,11,7,35,4,95,1,4,5,2,48,0,1
Semi  Active,okay,Spain,15-08-2013,Bachelor's Degree,7617,Single,5,1974,0,0,0,0,0,0.000362014,1,0,0,0,0,0,col,0,1879,42373,1,3,5,19,61,8,67,1,5,5,2,83,0,1
Lapsed,okay,Spain,12-02-2013,Bachelor's Degree,1406,Single,7,1975,0,0,0,0,0,0.000454523,1,0,0,0,0,0,col,0,1111,53201,1,20,7,27,81,0,280,3,8,5,6,49,0,1
Semi  Active,okay,Spain,08-08-2012,Bachelor's Degree,6749,Single,8,1966,0,0,0,0,0,0.000737800,1,0,0,0,0,0,col,0,1775,86358,1,82,47,95,494,47,957,3,4,6,5,78,0,1
Semi  Active,okay,Australia,03-09-2012,Bachelor's Degree,2902,Together,5,1958,0,0,0,0,0,0.000450413,1,0,0,0,0,0,col,0,1983,52720,1,2,4,6,12,2,19,0,1,3,1,87,0,1
Semi  Active,okay,Australia,12-01-2013,Bachelor's Degree,322,Together,4,1978,0,0,0,0,0,0.000363560,1,0,0,0,0,0,col,0,2102,42554,1,0,1,0,11,0,29,0,2,3,2,93,0,1
Semi  Active,okay,Canada,06-03-2013,Bachelor's Degree,6825,Together,7,1953,0,0,0,0,0,0.000354145,1,0,0,0,0,0,col,0,1951,41452,1,0,0,0,3,0,13,0,1,2,1,86,0,1
Lapsed,okay,Canada,12-01-2013,Bachelor's Degree,2157,Together,6,1972,0,0,0,0,0,0.000224609,1,0,0,0,0,0,col,0,1113,26290,1,11,8,22,16,5,15,0,4,4,2,49,0,1
Semi  Active,okay,Germany,16-05-2014,Bachelor's Degree,11091,Together,4,1953,0,0,0,0,0,0.000295494,1,0,0,0,0,0,col,0,1530,34587,1,2,2,2,9,0,7,0,2,3,1,68,0,1
Semi  Active,okay,Germany,18-07-2013,Bachelor's Degree,5967,Together,8,1952,0,0,0,0,0,0.000285370,1,0,0,0,0,0,col,0,1367,33402,1,10,2,8,19,5,26,1,3,3,2,60,0,1
Semi  Active,okay,India,20-12-2012,Bachelor's Degree,692,Together,6,1954,0,0,0,0,0,0.000314461,1,0,0,0,0,0,col,0,2000,36807,1,0,2,5,5,0,4,0,1,2,1,88,0,1
Semi  Active,okay,India,21-04-2014,Bachelor's Degree,5610,Together,7,1965,0,0,0,0,0,0.000285831,1,0,0,0,0,0,col,0,1330,33456,1,8,3,7,10,1,7,0,2,3,1,58,0,1
Lapsed,okay,India,04-10-2012,Bachelor's Degree,3007,Together,8,1966,0,0,0,0,0,0.000322585,1,0,0,0,0,0,col,0,1117,37758,1,0,2,1,10,0,27,0,2,3,1,49,0,1
Semi  Active,okay,India,25-02-2014,Bachelor's Degree,3152,Together,5,1957,0,0,0,0,0,0.000222908,1,0,0,0,0,0,col,0,1896,26091,1,8,10,20,19,17,15,1,3,3,2,84,0,1
Semi  Active,okay,India,11-12-2012,Bachelor's Degree,7998,Together,7,1958,0,0,0,0,0,0.000239961,1,0,0,0,0,0,col,0,1748,28087,1,13,8,21,17,0,53,2,3,2,2,77,0,1
Semi  Active,okay,India,26-09-2012,Bachelor's Degree,4749,Together,7,1968,0,0,0,0,0,0.000500256,1,0,0,0,0,0,col,0,1261,58554,1,38,24,88,68,0,368,2,6,6,8,55,0,1
Semi  Active,okay,Saudi Arabia,30-08-2013,Bachelor's Degree,800,Together,4,1960,0,0,0,0,0,0.000380288,1,0,0,0,0,0,col,0,1308,44512,1,0,1,2,6,0,23,0,2,3,1,57,0,1
Lapsed,okay,Saudi Arabia,23-01-2013,Bachelor's Degree,7019,Together,4,1963,0,0,0,0,0,0.000464886,1,0,0,0,0,0,col,0,1112,54414,1,24,18,18,16,26,109,1,4,5,3,49,0,1
Semi  Active,okay,Saudi Arabia,27-10-2012,Bachelor's Degree,6575,Together,9,1981,0,0,0,0,0,0.000481734,1,0,0,0,0,0,col,0,1169,56386,1,13,48,75,214,32,230,1,8,7,9,51,0,1
Lapsed,okay,Saudi Arabia,01-04-2013,Bachelor's Degree,8825,Together,8,1962,0,0,0,0,0,0.000437385,1,0,0,0,0,0,col,0,1033,51195,1,82,14,58,156,24,230,2,8,5,9,46,0,1
Semi  Active,okay,Saudi Arabia,29-08-2012,Bachelor's Degree,10992,Together,8,1967,0,0,0,0,0,0.000646760,1,0,0,0,0,0,col,0,1749,75702,1,45,28,30,353,42,650,6,5,11,4,77,0,1
Semi  Active,okay,Spain,17-04-2013,Bachelor's Degree,4547,Together,8,1960,0,0,0,0,0,0.000116807,1,0,0,0,0,0,col,0,1950,13672,1,2,2,5,9,1,6,0,2,3,1,86,0,1
Lapsed,okay,Spain,04-10-2012,Bachelor's Degree,5513,Together,8,1966,0,0,0,0,0,0.000322585,1,0,0,0,0,0,col,0,1118,37758,1,0,2,1,10,0,27,0,2,3,1,49,0,1
Semi  Active,okay,Spain,15-04-2013,Bachelor's Degree,10598,Together,8,1967,0,0,0,0,0,0.000238731,1,0,0,0,0,0,col,0,2015,27943,1,4,1,3,16,1,12,0,3,3,2,89,0,1
Semi  Active,okay,Spain,05-04-2013,Bachelor's Degree,803,Together,5,1968,0,0,0,0,0,0.000346191,1,0,0,0,0,0,col,0,1859,40521,1,0,0,4,5,0,12,1,1,2,0,82,0,1
Semi  Active,okay,Spain,06-08-2012,Bachelor's Degree,9135,Together,8,1950,0,0,0,0,0,0.000232409,1,0,0,0,0,0,col,0,2089,27203,1,4,2,24,21,0,13,1,2,2,1,92,0,1
Semi  Active,okay,Spain,25-02-2014,Bachelor's Degree,11188,Together,5,1957,0,0,0,0,0,0.000222908,1,0,0,0,0,0,col,0,1897,26091,1,8,10,20,19,17,15,1,3,3,2,84,0,1
Semi  Active,okay,Spain,17-01-2014,Bachelor's Degree,5939,Together,5,1971,0,0,0,0,0,0.000326635,1,0,0,0,0,0,col,0,1899,38232,1,7,5,33,28,6,43,1,4,3,3,84,0,1
Semi  Active,okay,Spain,05-09-2013,Bachelor's Degree,10640,Together,7,1974,0,0,0,0,0,0.000379263,1,0,0,0,0,0,col,0,1597,44392,1,7,5,29,71,12,87,1,5,4,4,71,0,1
Semi  Active,okay,Spain,12-09-2012,Bachelor's Degree,8692,Together,8,1952,0,0,0,0,0,0.000371318,1,0,0,0,0,0,col,0,1140,43462,1,15,17,15,97,6,90,1,6,5,4,50,0,1
Semi  Active,okay,Spain,03-04-2013,Bachelor's Degree,3972,Together,8,1976,0,0,0,0,0,0.000428884,1,0,0,0,0,0,col,0,1582,50200,1,8,6,64,51,6,266,1,6,5,7,70,0,1
Semi  Active,okay,USA,26-06-2014,Bachelor's Degree,6382,Together,4,1953,0,0,0,0,0,0.000416872,1,0,0,0,0,0,col,0,2181,48794,1,3,0,15,11,0,25,0,1,3,1,97,0,1
Semi  Active,okay,USA,26-09-2012,Bachelor's Degree,1343,Together,7,1968,0,0,0,0,0,0.000500256,1,0,0,0,0,0,col,0,1260,58554,1,38,24,88,68,0,368,2,6,6,8,55,0,1
Semi  Active,okay,Canada,26-03-2013,Bachelor's Degree,8629,Widow,5,1956,0,0,0,0,0,0.000401408,1,0,0,0,0,0,col,0,1609,46984,1,2,1,8,10,1,19,0,1,3,1,71,0,1
Lapsed,okay,Germany,02-06-2013,Bachelor's Degree,9729,Widow,7,1955,0,0,0,0,0,0.000497872,1,0,0,0,0,0,col,0,1078,58275,1,56,10,64,253,43,189,2,6,7,8,48,0,1
Semi  Active,okay,India,30-06-2013,Master,773,Divorced,6,1971,0,0,0,0,0,0.000365961,1,0,0,0,0,0,col,0,1448,42835,1,12,4,98,93,9,379,6,7,4,6,64,0,1
Semi  Active,okay,Saudi Arabia,13-05-2013,Master,5552,Divorced,6,1963,0,0,0,0,0,0.000416248,1,0,0,0,0,0,col,0,1132,48721,1,47,18,21,113,13,81,2,6,5,4,50,0,1
Semi  Active,okay,Spain,17-05-2013,Master,675,Divorced,7,1973,0,0,0,0,0,0.000444552,1,0,0,0,0,0,col,0,1517,52034,1,7,0,73,93,13,146,2,5,5,4,67,0,1
Semi  Active,okay,USA,15-11-2013,Master,8180,Divorced,6,1952,0,0,0,0,0,0.000507091,1,0,0,0,0,0,col,0,1200,59354,1,3,2,14,53,5,233,1,3,5,6,53,0,1
Semi  Active,okay,Australia,18-02-2014,Master,361,Married,7,1969,0,0,0,0,0,0.000368584,1,0,0,0,0,0,col,0,1898,43142,1,2,1,4,7,1,5,0,1,2,1,84,0,1
Semi  Active,okay,Canada,08-06-2014,Master,3381,Married,6,1953,0,0,0,0,0,0.000464322,1,0,0,0,0,0,col,0,1145,54348,1,0,0,4,16,0,70,0,2,4,2,51,0,1
Semi  Active,okay,Canada,05-11-2012,Master,3594,Married,8,1973,0,0,0,0,0,0.000462272,1,0,0,0,0,0,col,0,1686,54108,1,8,6,97,91,6,539,2,13,9,8,74,0,1
Lapsed,okay,Canada,09-07-2013,Master,851,Married,6,1972,0,0,0,0,0,0.000488141,1,0,0,0,0,0,col,0,1077,57136,1,21,5,92,109,109,306,2,9,10,5,48,0,1
Semi  Active,okay,Saudi Arabia,15-09-2013,Master,7791,Married,7,1967,0,0,0,0,0,0.000316571,1,0,0,0,0,0,col,0,2009,37054,1,0,1,5,6,1,12,0,2,3,1,89,0,1
Semi  Active,okay,Spain,30-03-2014,Master,833,Married,7,1955,0,0,0,0,0,0.000328515,1,0,0,0,0,0,col,0,1401,38452,1,0,0,2,14,0,56,0,3,3,3,62,0,1
Semi  Active,okay,Spain,30-03-2014,Master,3565,Married,7,1955,0,0,0,0,0,0.000328515,1,0,0,0,0,0,col,0,1402,38452,1,0,0,2,14,0,56,0,3,3,3,62,0,1
Semi  Active,okay,Spain,14-06-2013,Master,10691,Married,6,1960,0,0,0,0,0,0.000243661,1,0,0,0,0,0,col,0,1255,28520,1,0,0,20,10,2,11,1,1,2,1,55,0,1
Semi  Active,okay,Spain,22-04-2013,Master,2245,Married,6,1969,0,0,0,0,0,0.000372847,1,0,0,0,0,0,col,0,1133,43641,1,4,2,23,51,2,57,1,3,4,2,50,0,1
Semi  Active,okay,Spain,19-03-2013,Master,635,Married,8,1966,0,0,0,0,0,0.000488543,1,0,0,0,0,0,col,0,1162,57183,1,7,5,70,64,0,464,1,8,7,9,51,0,1
Semi  Active,okay,Australia,29-08-2013,Master,10738,Single,7,1951,0,0,0,0,0,0.000421955,1,0,0,0,0,0,col,0,1252,49389,1,2,0,3,19,1,40,0,1,3,2,55,0,1
Semi  Active,okay,Canada,18-12-2013,Master,2461,Single,3,1955,0,0,0,0,0,0.000436778,1,0,0,0,0,0,col,0,1780,51124,1,0,1,4,11,1,26,0,2,3,1,79,0,1
Semi  Active,okay,Canada,22-03-2013,Master,2980,Single,8,1952,0,0,0,0,0,7.535367336e-05,1,0,0,0,0,0,col,0,1187,8820,1,4,0,4,13,2,12,0,4,3,3,52,0,1
Semi  Active,okay,Canada,18-08-2012,Master,9,Single,8,1975,0,0,0,0,0,0.000393838,1,0,0,0,0,0,col,0,1956,46098,1,0,0,36,27,0,57,2,4,2,3,86,0,1
Semi  Active,okay,Spain,18-08-2012,Master,10703,Single,8,1975,0,0,0,0,0,0.000393838,1,0,0,0,0,0,col,0,1955,46098,1,0,0,36,27,0,57,2,4,2,3,86,0,1
Lapsed,okay,USA,02-06-2014,Master,10509,Single,8,1955,0,0,0,0,0,0.000315486,1,0,0,0,0,0,col,0,1015,36927,1,0,0,4,16,0,51,0,2,3,3,46,0,1
Semi  Active,okay,Australia,18-05-2013,Master,7187,Together,3,1969,0,0,0,0,0,0.000452105,1,0,0,0,0,0,col,0,1185,52918,1,94,42,96,48,66,375,10,7,4,4,52,0,1
Semi  Active,okay,Canada,15-02-2014,Master,1135,Together,7,1960,0,0,0,0,0,0.000146470,1,0,0,0,0,0,col,0,2163,17144,1,0,2,6,19,2,18,0,5,4,3,96,0,1
Semi  Active,okay,Canada,11-02-2013,Master,4093,Together,5,1975,0,0,0,0,0,0.000454967,1,0,0,0,0,0,col,0,1391,53253,1,20,9,125,57,9,216,3,7,5,4,61,0,1
Lapsed,okay,India,08-03-2013,Master,3852,Together,5,1961,0,0,0,0,0,0.000639746,1,0,0,0,0,0,col,0,1082,74881,1,36,72,54,270,27,505,2,4,12,9,48,0,1
Semi  Active,okay,Saudi Arabia,23-03-2014,Master,6866,Together,5,1969,0,0,0,0,0,0.000306917,1,0,0,0,0,0,col,0,1273,35924,1,2,0,7,14,3,8,0,1,3,1,56,0,1
Semi  Active,okay,Saudi Arabia,15-02-2014,Master,24,Together,7,1960,0,0,0,0,0,0.000146470,1,0,0,0,0,0,col,0,2164,17144,1,0,2,6,19,2,18,0,5,4,3,96,0,1
Semi  Active,okay,Saudi Arabia,11-05-2014,Master,8146,Together,6,1976,0,0,0,0,0,0.000393907,1,0,0,0,0,0,col,0,1893,46106,1,2,0,14,8,0,30,1,1,2,1,84,0,1
Semi  Active,okay,Saudi Arabia,08-01-2013,Master,8148,Together,5,1956,0,0,0,0,0,0.000434847,1,0,0,0,0,0,col,0,1997,50898,1,55,28,135,242,114,285,2,13,12,6,88,0,1
Semi  Active,okay,Spain,07-09-2013,Master,891,Together,5,1951,0,0,0,0,0,0.000250307,1,0,0,0,0,0,col,0,1365,29298,1,2,0,1,2,0,6,0,1,2,1,60,0,1
Semi  Active,okay,Spain,11-03-2014,Master,231,Together,5,1956,0,0,0,0,0,0.000246386,1,0,0,0,0,0,col,0,1936,28839,1,0,0,1,7,0,24,0,2,3,2,86,0,1
Semi  Active,okay,Spain,06-09-2013,Master,4227,Together,5,1968,0,0,0,0,0,0.000280987,1,0,0,0,0,0,col,0,1761,32889,1,4,0,8,13,2,28,1,3,3,2,78,0,1
Semi  Active,okay,Spain,26-01-2013,Master,1177,Together,7,1966,0,0,0,0,0,0.000423911,1,0,0,0,0,0,col,0,1742,49618,1,4,3,14,26,2,80,1,4,3,3,77,0,1
